pickup_location_id,pickup_latitude,pickup_longitude
78539,40.76023102,-73.9834137
78540,40.75320053,-73.97753906
78541,40.71493149,-73.95172119
78542,40.73337173,-74.00627899
78543,40.72132492,-74.00989532
78544,40.71459198,-73.94425964
78545,40.7622757,-73.98284912
78546,40.73144913,-73.98571014
78547,40.78379059,-73.95258331
78548,40.80794525,-73.96417236
78549,40.74793243,-73.99324036
78550,40.76123047,-73.9836731
78551,40.82853317,-73.94892883
78552,40.78472137,-73.94953918
78553,40.76066971,-73.97368622
78554,40.74674225,-73.8936615
78555,40.75123596,-73.97881317
78556,40.73394775,-73.99281311
78557,40.76059723,-73.98680878
78558,40.75666809,-73.98621368
78559,40.82726669,-73.94617462
78560,40.71567917,-73.96001434
78561,40.74194717,-74.00402069
78562,40.76018906,-73.97425079
78563,40.74246979,-73.98248291
78564,40.74768066,-73.98687744
78565,40.757061,-73.98987579
78566,40.76721954,-73.98300171
78567,40.79647064,-73.97042847
78568,40.72966003,-73.9916687
78569,40.76330566,-73.97203827
78570,40.80749512,-73.96446228
78571,40.73762894,-73.9841156
78572,40.73511505,-73.99861145
78573,40.78988266,-73.94807434
78574,40.73116302,-73.98214722
78575,40.76084137,-73.97608948
78576,40.74412155,-73.98806763
78577,40.76020432,-73.98512268
78578,40.74054337,-73.98526764
78579,40.67700958,-73.96372223
78580,40.76152039,-73.98300171
78581,40.75894165,-73.9809494
78582,40.75585938,-73.97075653
78583,40.80122375,-73.95960236
78584,40.74290848,-73.99222565
78585,40.75334167,-73.97731018
78586,40.76759338,-73.95321655
78587,40.69319153,-73.98301697
78588,40.64532852,-73.79149628
78589,40.72805023,-74.00523376
78590,40.72173309,-73.98835754
78591,40.73060608,-74.00179291
78592,40.76992416,-73.96044922
78593,40.6447258,-73.78199768
78594,40.75991821,-73.96765137
78595,40.76251984,-73.97419739
78596,40.72627258,-73.95231628
78597,40.74864578,-73.97595215
78598,40.72235107,-73.99170685
78599,40.68672562,-73.97567749
78600,40.74291992,-73.99267578
78601,40.75937271,-73.96523285
78602,40.74443817,-73.98757172
78603,40.72425842,-73.9509964
78604,40.61296082,-73.96305084
78605,40.76224518,-73.98448181
78606,40.73969269,-73.97633362
78607,40.76229858,-73.96593475
78608,40.75024796,-73.99156952
78609,40.76044083,-73.98336029
78610,40.6774826,-73.98323059
78611,40.76204681,-73.98265839
78612,40.7141304,-73.94953156
78613,40.70632172,-74.00958252
78614,40.73057175,-74.00021362
78615,40.76582718,-73.91351318
78616,40.72269821,-73.99312592
78617,40.73049164,-74.00016022
78618,40.73202133,-73.98210144
78619,40.73802948,-74.00424957
78620,40.82913589,-73.94862366
78621,40.74858856,-73.94716644
78622,40.75709915,-73.98662567
78623,40.68391037,-73.97733307
78624,40.71773148,-73.95781708
78625,40.72060013,-73.98605347
78626,40.79554367,-73.92079163
78627,40.75203323,-73.97057343
78628,40.75357056,-73.99642181
78629,40.54402924,-74.48972321
78630,40.75711823,-73.98809052
78631,40.64477158,-73.79670715
78632,40.75460052,-73.98410797
78633,40.75566101,-73.99085999
78634,40.7197113,-73.99240112
78635,40.71030426,-74.00765228
78636,40.75569916,-73.99088287
78637,40.75699615,-73.98706055
78638,40.70702362,-74.00534058
78639,40.74783707,-73.97369385
78640,40.77950668,-73.95543671
78641,40.80426407,-73.95539093
78642,40.76519775,-73.99121857
78643,40.64513779,-73.79256439
78644,40.71043396,-74.00958252
78645,40.73771286,-74.00038147
78646,40.74633026,-73.89665222
78647,40.79391479,-73.97400665
78648,40.76283646,-73.98717499
78649,40.75408554,-73.96852875
78650,40.71393204,-73.98718262
78651,40.76382828,-73.9850235
78652,40.74773026,-73.99656677
78653,40.80314636,-73.95228577
78654,41.00208664,-74.11045074
78655,40.79502869,-73.97186279
78656,40.7358284,-74.0016098
78657,40.82478714,-73.95178223
78658,40.72209167,-73.95776367
78659,40.74531174,-73.90659332
78660,40.7746315,-73.95097351
78661,40.74782181,-73.98484039
78662,40.72764969,-73.98561096
78663,40.73384094,-73.99964142
78664,40.71905136,-73.99027252
78665,40.74153137,-73.99362183
78666,40.76159668,-73.99970245
78667,40.7253418,-73.99259186
78668,40.79403687,-73.93994141
78669,40.74031448,-73.99049377
78670,40.6994133,-73.99131012
78671,40.70350647,-74.01074982
78672,40.71412277,-74.00860596
78673,40.72780228,-73.99925232
78674,40.70655823,-74.00871277
78675,40.76570129,-73.97647858
78676,40.76972961,-73.98935699
78677,40.72794342,-74.00328827
78678,40.7253685,-73.99004364
78679,40.79695129,-73.9608078
78680,40.71910095,-73.99742126
78681,40.69183731,-73.98887634
78682,40.75524521,-73.97353363
78683,40.73569107,-73.99276733
78684,40.64475632,-73.78187561
78685,40.74739456,-73.88471985
78686,40.76048279,-73.97973633
78687,40.75682068,-73.98713684
78688,40.69602966,-73.98599243
78689,40.73275757,-74.00402832
78690,40.76368332,-73.98864746
78691,40.74293137,-73.99236298
78692,40.71033859,-73.95816803
78693,40.73204803,-74.00133514
78694,40.73839188,-73.98344421
78695,40.7611618,-73.96902466
78696,40.73601151,-73.98764038
78697,40.72109985,-74.00994873
78698,40.64465714,-73.78190613
78699,40.74940872,-73.9828186
78700,40.7071991,-74.01232147
78701,40.72015762,-73.98449707
78702,40.76554871,-73.9814682
78703,40.75411606,-73.97607422
78704,40.72536087,-74.00424194
78705,40.70674515,-74.00548553
78706,40.74925613,-73.99549866
78707,40.74192429,-73.88095093
78708,40.74758911,-73.98504639
78709,40.75958633,-73.96797943
78710,40.73750687,-73.98403168
78711,40.73569107,-73.9940567
78712,40.64689255,-73.78910065
78713,40.74870682,-73.98807526
78714,40.64683151,-73.78964233
78715,40.74358749,-73.92407227
78716,40.73080063,-74.00101471
78717,40.75137711,-73.9709549
78718,40.73444366,-73.98653412
78719,40.6473999,-73.78871918
78720,40.72631836,-73.98332977
78721,40.78918076,-73.97386169
78722,40.75653076,-73.99057007
78723,40.7626915,-73.96289825
78724,40.75265121,-73.97324371
78725,40.76049805,-73.97343445
78726,40.76782608,-73.9821167
78727,40.78635406,-73.95685577
78728,40.76235199,-73.9900589
78729,40.7384491,-73.99975586
78730,40.77030182,-73.87592316
78731,40.79043961,-73.94267273
78732,40.64475632,-73.78203583
78733,40.73471832,-73.99429321
78734,40.70335388,-73.92649078
78735,40.7513237,-73.99428558
78736,40.75666046,-73.99019623
78737,40.74023819,-73.98614502
78738,40.72457886,-73.9815979
78739,40.80583572,-73.96204376
78740,40.75117874,-73.99421692
78741,40.75976944,-73.98427582
78742,40.73765182,-73.87731171
78743,40.76459122,-73.97280884
78744,40.64677429,-73.7893219
78745,40.73166275,-73.98551178
78746,40.7557869,-73.97602844
78747,40.74253845,-73.98174286
78748,40.76845169,-73.98205566
78749,40.75069046,-73.98577118
78750,40.76054001,-73.97180939
78751,40.74163055,-73.98748016
78752,40.72813034,-73.98197174
78753,40.78395081,-73.97779083
78754,40.78731537,-73.97727966
78755,40.74889755,-73.98555756
78756,40.64711761,-73.78961182
78757,40.74219131,-74.00406647
78758,40.76034927,-73.92681885
78759,40.72085571,-74.01009369
78760,40.75745773,-73.96958923
78761,40.75804138,-73.97528076
78762,40.72097778,-73.99826813
78763,40.71485519,-73.95194244
78764,40.75767517,-73.97174835
78765,40.7522316,-73.99423981
78766,40.75156021,-73.99410248
78767,40.76622009,-73.98339844
78768,40.75564957,-73.96807098
78769,40.75154114,-73.98593903
78770,40.69614792,-73.98978424
78771,40.74694061,-73.9859314
78772,40.73966217,-73.9908905
78773,40.75849152,-73.98892975
78774,40.75690842,-73.97428131
78775,40.7606926,-73.96456909
78776,40.76449203,-73.97247314
78777,40.74172974,-74.00395203
78778,40.76224136,-73.98612976
78779,40.742733,-73.99276733
78780,40.7216301,-73.95814514
78781,40.7586174,-73.9709549
78782,40.70296097,-74.01120758
78783,40.75690842,-73.97431946
78784,40.64723969,-73.78896332
78785,40.71403122,-73.9545517
78786,40.73967743,-73.97644806
78787,40.72275162,-73.9879837
78788,40.74629593,-73.98893738
78789,40.72169495,-73.95818329
78790,40.74343109,-73.98416901
78791,40.71068573,-73.96006012
78792,40.79475403,-73.97167969
78793,40.69384766,-73.92980957
78794,40.72731781,-73.98538208
78795,40.77000427,-73.98521423
78796,40.64720154,-73.78874207
78797,40.74816513,-73.87960815
78798,40.64744568,-73.78890228
78799,40.7636795,-73.98529816
78800,40.70697784,-74.01180267
78801,40.76127625,-73.97544861
78802,40.73874283,-73.99972534
78803,40.73855972,-73.98760223
78804,40.75334549,-73.99263
78805,40.78042984,-73.98415375
78806,40.82546616,-73.93615723
78807,40.75579834,-73.98596954
78808,40.74161148,-74.00414276
78809,40.64559174,-73.78565979
78810,40.76088333,-73.98687744
78811,40.71928406,-73.98962402
78812,40.74073029,-74.00879669
78813,40.74734879,-73.88755035
78814,40.76903534,-73.98810577
78815,40.71341705,-73.94142151
78816,40.72222519,-73.99629211
78817,40.75428009,-73.96910095
78818,40.72906876,-73.98734283
78819,40.79061127,-73.94261932
78820,40.67828369,-73.91096497
78821,40.72657394,-73.99568939
78822,40.70716858,-74.0120163
78823,40.7697525,-73.98462677
78824,40.75378418,-73.99585724
78825,40.77621078,-73.96159363
78826,40.72676849,-73.98294067
78827,40.77361679,-73.91690826
78828,40.70941544,-74.00525665
78829,40.76199341,-73.98318481
78830,40.73192978,-74.00124359
78831,40.73844147,-74.00354004
78832,40.75558853,-73.98764038
78833,40.72700882,-73.98388672
78834,40.68494034,-73.97825623
78835,40.74675751,-73.99362946
78836,40.73348999,-74.00298309
78837,40.71451569,-73.99800873
78838,40.74259186,-73.97751617
78839,40.76388931,-73.9732132
78840,40.75685883,-73.97222137
78841,40.74156189,-74.00124359
78842,40.73791122,-73.98806
78843,40.69605637,-73.98860168
78844,40.72745514,-73.99211121
78845,40.7455101,-73.9887085
78846,40.75463867,-73.98760223
78847,40.7219696,-73.95547485
78848,40.74929428,-73.99559784
78849,40.72478867,-73.98448944
78850,40.74570847,-73.98799896
78851,40.7342186,-73.98873138
78852,40.75686264,-73.97629547
78853,40.75735474,-73.97431946
78854,40.73049164,-73.98631287
78855,40.76502609,-73.91731262
78856,40.76087189,-73.96698761
78857,40.73805618,-73.98403168
78858,40.76414108,-73.97383118
78859,40.77363586,-73.9589386
78860,40.73334503,-74.00223541
78861,40.72510529,-73.98429871
78862,40.75762939,-73.97813416
78863,40.76158142,-73.97408295
78864,40.73965836,-74.00543213
78865,40.74664688,-73.97975922
78866,40.71970367,-73.99272919
78867,40.75793076,-73.97415924
78868,40.72208786,-73.98881531
78869,40.7344017,-73.98639679
78870,40.74166107,-73.99749756
78871,40.71667099,-73.98899841
78872,40.7716217,-73.98288727
78873,40.77162933,-73.9829483
78874,40.76627731,-73.98124695
78875,40.76211166,-73.986763
78876,40.74750137,-73.98722076
78877,40.76718521,-73.98261261
78878,40.7287941,-74.00035095
78879,40.71269989,-74.00469208
78880,40.7269783,-73.98362732
78881,40.72352982,-73.9908905
78882,40.75719833,-73.98957825
78883,40.71801376,-73.985672
78884,40.76209259,-73.9815979
78885,40.74110031,-74.00704193
78886,40.76455307,-73.92345428
78887,40.71128464,-74.01052094
78888,40.73551941,-73.98993683
78889,40.74050522,-73.99038696
78890,40.72592926,-73.99461365
78891,40.77183151,-73.98283386
78892,40.76277542,-73.98291779
78893,40.69225311,-73.98735809
78894,40.69997025,-73.99108887
78895,40.76459122,-73.97675323
78896,40.72718048,-73.98394012
78897,40.75179291,-73.97584534
78898,40.72470856,-73.99452209
78899,40.76168823,-73.96060181
78900,40.75496674,-73.96840668
78901,40.76388168,-73.98210144
78902,40.73136139,-74.00115967
78903,40.76004791,-73.9956131
78904,40.73308182,-73.98758698
78905,40.74799728,-73.98468781
78906,40.74217987,-74.00388336
78907,40.76408386,-73.98858643
78908,40.78580093,-73.97646332
78909,40.79218674,-73.94636536
78910,40.77889633,-73.95399475
78911,40.7604599,-73.9852829
78912,40.74968338,-73.99216461
78913,40.76151276,-73.99404144
78914,40.67209625,-73.95753479
78915,40.71645737,-73.99656677
78916,40.69751358,-73.93115234
78917,40.76396942,-73.95870972
78918,40.76415253,-73.98070526
78919,40.75470352,-73.99898529
78920,40.72487259,-73.99552917
78921,40.76684189,-73.97940063
78922,40.74871826,-73.98534393
78923,40.78506851,-73.94648743
78924,40.77477264,-73.98906708
78925,40.75564957,-73.98435974
78926,40.7530365,-73.98134613
78927,40.75582123,-73.97895813
78928,40.758461,-73.98563385
78929,40.76039124,-73.92185211
78930,40.73314285,-74.00302124
78931,40.76086044,-73.96688843
78932,40.75508118,-73.98410797
78933,40.75008011,-73.99501038
78934,40.73553848,-73.99192047
78935,40.73392868,-74.00270081
78936,40.76187134,-73.98147583
78937,40.76573944,-73.9910202
78938,40.72978592,-73.9899826
78939,40.7145195,-73.94425201
78940,40.7672348,-73.98628998
78941,40.83135605,-73.9467392
78942,40.74644852,-73.9838028
78943,40.72126389,-73.98353577
78944,40.76594162,-73.97995758
78945,40.74431992,-73.99611664
78946,40.78086853,-73.95251465
78947,40.69601059,-73.98802948
78948,40.75489044,-73.96833801
78949,40.76279449,-73.97132874
78950,40.68557358,-73.99125671
78951,40.73749161,-73.99134064
78952,40.7552681,-73.98442841
78953,40.82624435,-73.91671753
78954,40.76644135,-73.97811127
78955,40.71102905,-74.00081635
78956,40.75804901,-73.99288177
78957,40.75666809,-73.98645782
78958,40.76118851,-73.98397827
78959,40.78578568,-73.97641754
78960,40.72208023,-73.99701691
78961,40.75751495,-73.97162628
78962,40.7596817,-73.97051239
78963,40.77012634,-73.95726013
78964,40.76603317,-73.97964478
78965,40.75894547,-73.91891479
78966,40.7804718,-73.94670105
78967,40.73706818,-73.99602509
78968,40.74902725,-73.97570801
78969,40.71660233,-73.95900726
78970,40.71388626,-73.95166016
78971,40.7745285,-73.90834045
78972,40.73352051,-74.00247192
78973,40.74126053,-73.98784637
78974,40.80014038,-73.95831299
78975,40.76369095,-73.98875427
78976,40.74382782,-73.98986816
78977,40.7613945,-73.98326874
78978,40.75354004,-73.97881317
78979,40.75413132,-73.97426605
78980,40.7888298,-73.9405899
78981,40.72531128,-73.97789764
78982,40.68891907,-73.95504761
78983,40.73250961,-73.98513031
78984,40.76784515,-73.98210907
78985,40.83379745,-73.94390869
78986,40.75817871,-73.96887207
78987,40.74035263,-74.00604248
78988,40.75182724,-73.98212433
78989,40.75735855,-73.97157288
78990,40.76461029,-73.97377777
78991,40.74375916,-73.99227142
78992,40.754879,-73.99501801
78993,40.76019669,-73.96122742
78994,40.71147919,-73.96488953
78995,40.73794174,-74.0042572
78996,40.75304031,-73.97927094
78997,40.76062775,-73.97855377
78998,40.64610291,-73.77682495
78999,40.76066589,-73.97624969
79000,40.80354691,-73.93549347
79001,40.75681686,-73.97606659
79002,40.73711014,-73.98428345
79003,40.80435181,-73.96646881
79004,40.75313568,-73.97877502
79005,40.76563263,-73.97936249
79006,40.73628235,-73.98713684
79007,40.74118423,-74.00182343
79008,40.71210098,-74.0078125
79009,40.74914169,-73.99568176
79010,40.73104858,-73.98890686
79011,40.74557495,-73.97825623
79012,40.75835419,-73.97161865
79013,40.73017883,-74.00048065
79014,40.7223587,-73.98873901
79015,40.70563126,-73.95039368
79016,40.72538757,-73.95176697
79017,40.78087234,-73.94651794
79018,40.70824051,-73.93984222
79019,40.72848129,-73.99452972
79020,40.75958633,-73.91837311
79021,40.74753571,-73.97674561
79022,40.75614166,-73.99078369
79023,40.74971008,-73.98365784
79024,40.74068069,-73.99092102
79025,40.64477921,-73.78191376
79026,40.71725845,-73.99147034
79027,40.76870346,-73.98196411
79028,40.76451874,-73.98088074
79029,40.67298889,-73.94322205
79030,40.76377869,-73.96903992
79031,40.70909882,-73.93928528
79032,40.76165771,-73.9664917
79033,40.78100586,-73.94944763
79034,40.75647736,-73.99045563
79035,40.76000977,-73.9729538
79036,40.75198364,-73.99512482
79037,40.79660797,-73.97048187
79038,40.75925064,-73.97053528
79039,40.6562767,-73.87380219
79040,40.75181961,-73.97392273
79041,40.73126984,-73.99035645
79042,40.73212051,-74.00354004
79043,40.75862122,-73.97740936
79044,40.73143768,-73.98238373
79045,40.73139572,-73.98871613
79046,40.7335434,-74.00293732
79047,40.76067734,-73.9855423
79048,40.69609833,-73.98912048
79049,40.77183533,-73.95617676
79050,40.82049942,-73.93652344
79051,40.71427536,-73.95482635
79052,40.73259354,-73.985466
79053,40.73461914,-73.98620605
79054,40.75751114,-73.97153473
79055,40.75123978,-73.97425842
79056,40.74250793,-73.98042297
79057,40.73270035,-74.0032959
79058,40.73101044,-73.99034882
79059,40.76934814,-73.98834229
79060,40.73049545,-74.00206757
79061,40.74269104,-73.98034668
79062,40.72676468,-73.98893738
79063,40.76068878,-73.97492981
79064,40.76604462,-73.98715973
79065,40.72538376,-74.00428009
79066,40.84481812,-73.9388504
79067,40.74293137,-73.99263
79068,40.76077652,-73.9679718
79069,40.76459885,-73.97676086
79070,40.75706863,-73.98895264
79071,40.76443863,-73.98831177
79072,40.7051506,-74.01703644
79073,40.64733887,-73.78836823
79074,40.72527695,-73.97805023
79075,40.76445389,-73.97683716
79076,40.75819016,-73.97335815
79077,40.75112152,-73.99095917
79078,40.7573204,-73.97386932
79079,40.75569916,-73.98726654
79080,40.75229263,-73.98181152
79081,40.75242615,-73.97348785
79082,40.74234009,-73.98893738
79083,40.75725937,-73.9681015
79084,40.7840004,-73.98010254
79085,40.72878265,-74.0001297
79086,40.73070526,-74.00171661
79087,40.75754166,-73.97396851
79088,40.75463104,-73.96848297
79089,40.72527313,-73.9841156
79090,40.76628876,-73.96344757
79091,40.75962067,-73.97210693
79092,40.71401978,-73.98993683
79093,40.77083588,-73.95688629
79094,40.72955322,-73.86141968
79095,40.82004547,-73.95539856
79096,40.75113297,-73.96988678
79097,40.68424606,-73.99217224
79098,40.74330139,-74.00721741
79099,40.73664093,-73.99064636
79100,40.66301727,-73.89750671
79101,40.76314163,-73.97341156
79102,40.75764847,-73.98553467
79103,40.74831009,-73.98508453
79104,40.70491028,-74.00965881
79105,40.67219162,-73.98724365
79106,40.64474869,-73.78217316
79107,40.76137161,-73.98738861
79108,40.70378876,-74.01235199
79109,40.72383118,-73.99282074
79110,40.72409821,-73.97875977
79111,40.71819687,-73.9595108
79112,40.80768585,-73.94523621
79113,40.79241943,-73.97168732
79114,40.74265671,-73.98649597
79115,40.7638588,-73.91511536
79116,40.7522316,-73.97064209
79117,40.71343231,-74.0069809
79118,40.75714874,-73.97396851
79119,40.76072693,-73.97920227
79120,40.77496719,-73.95392609
79121,40.78770828,-73.9750061
79122,40.74796677,-73.98552704
79123,40.75875854,-73.97071075
79124,40.7761879,-73.95610809
79125,40.64500427,-73.78116608
79126,40.77106857,-73.96163177
79127,40.71304321,-73.94122314
79128,40.76206207,-73.97047424
79129,40.75730515,-73.9865036
79130,40.7752037,-73.95389557
79131,40.76031876,-73.98925018
79132,40.73181152,-74.00333405
79133,40.78562164,-73.95123291
79134,40.80789185,-73.96414185
79135,40.74510574,-73.99826813
79136,40.72129822,-73.98091888
79137,40.73292923,-73.9521637
79138,40.75640106,-73.87814331
79139,40.76647186,-73.98277283
79140,40.79421616,-73.94911957
79141,40.73469162,-74.00010681
79142,40.76421738,-73.9883194
79143,40.75374222,-73.97914886
79144,40.79369736,-73.94017029
79145,40.7550621,-73.96839142
79146,40.73922729,-73.99517059
79147,40.8245163,-73.94599915
79148,40.75391388,-73.97891235
79149,40.71114731,-73.99285126
79150,40.70571518,-74.00764465
79151,40.71741104,-73.93399048
79152,40.75225067,-73.97814178
79153,40.66443253,-73.61935425
79154,40.7074585,-73.93978882
79155,40.7528038,-73.97959137
79156,40.72481537,-73.98140717
79157,40.72465134,-73.99045563
79158,40.73700714,-73.98145294
79159,40.80211258,-73.96794128
79160,40.74808884,-73.98554993
79161,40.72898865,-74.00140381
79162,40.74058151,-74.00619507
79163,40.74868011,-73.99224854
79164,40.73739624,-74.00032043
79165,40.75188828,-73.9759903
79166,40.69406891,-73.98731232
79167,40.75730515,-73.97364044
79168,40.74430084,-74.00675964
79169,40.75769043,-73.98200226
79170,40.75118637,-73.98670197
79171,40.75904846,-73.98535919
79172,40.78335953,-73.95905304
79173,40.72721863,-73.9932785
79174,40.75921631,-73.9806366
79175,40.75265121,-73.9778595
79176,40.79186249,-73.96828461
79177,40.74897003,-73.99273682
79178,40.70756912,-73.95553589
79179,40.73861694,-73.98327637
79180,40.71482849,-74.01477814
79181,40.72528839,-73.99565125
79182,40.75058365,-73.98105621
79183,40.72126007,-73.9943161
79184,40.62994003,-73.9280014
79185,40.73819733,-73.99935913
79186,40.75043869,-73.98108673
79187,40.74213028,-74.00354767
79188,40.75355148,-73.97714233
79189,40.73843002,-73.98542023
79190,40.77145386,-73.95644379
79191,40.75829315,-73.98168945
79192,40.7363739,-73.99093628
79193,40.75802612,-73.98335266
79194,40.75725174,-73.98616791
79195,40.73351288,-74.00642395
79196,40.72035599,-73.98716736
79197,40.72510147,-73.99575043
79198,40.71832657,-73.98770142
79199,40.75814056,-73.98905945
79200,40.76721954,-73.95936584
79201,40.713871,-74.00902557
79202,40.76314926,-73.99279785
79203,40.72934341,-73.99201965
79204,40.7755661,-73.98735046
79205,40.76196671,-73.97938538
79206,40.78722382,-73.94184113
79207,40.75930786,-73.91864777
79208,40.73102951,-74.00125885
79209,40.74153519,-74.00124359
79210,40.74008942,-73.99485016
79211,40.76180649,-73.97890472
79212,40.72850037,-73.99952698
79213,40.7572937,-73.98950958
79214,40.72129822,-73.95598602
79215,40.7340889,-73.99098206
79216,40.73349762,-73.98705292
79217,40.78599548,-73.97855377
79218,40.74440384,-73.97602081
79219,40.77449036,-73.95726013
79220,40.76647949,-73.98034668
79221,40.80274582,-73.96344757
79222,40.72859955,-73.98767853
79223,40.75676346,-73.98793793
79224,40.75331497,-73.97507477
79225,40.72706223,-73.98291016
79226,40.74337769,-74.00366974
79227,40.73508835,-73.97991943
79228,40.75714874,-73.98092651
79229,40.75262451,-73.97933197
79230,40.72037888,-73.99372864
79231,40.75862122,-73.98895264
79232,40.70667267,-73.93965912
79233,40.75567245,-73.97250366
79234,40.73500061,-73.97998047
79235,40.75736618,-73.98200989
79236,40.73726654,-73.99659729
79237,40.78808212,-73.95375824
79238,40.75356293,-73.97901154
79239,40.73497009,-74.00197601
79240,40.7280426,-73.9881134
79241,40.73755646,-74.00375366
79242,40.74718857,-73.9861145
79243,40.68797684,-73.91775513
79244,40.70578384,-74.00749969
79245,40.7453804,-73.99832153
79246,40.75501633,-73.98771667
79247,40.76581955,-73.97683716
79248,40.75947952,-73.97212219
79249,40.74687958,-73.94391632
79250,40.74475098,-73.98740387
79251,40.71951675,-73.96035004
79252,40.80109406,-73.96779633
79253,40.76117325,-73.98343658
79254,40.7301712,-74.00483704
79255,40.78081131,-73.94657135
79256,40.75892258,-73.99267578
79257,40.7253418,-74.00348663
79258,40.71183395,-73.94135284
79259,40.75854874,-73.9961319
79260,40.73749161,-73.93363953
79261,40.77747345,-73.98188782
79262,40.76303864,-73.98358154
79263,40.79649353,-73.9349823
79264,40.82028961,-73.95510101
79265,40.75566864,-73.9715271
79266,40.69226837,-73.98916626
79267,40.75361252,-73.92373657
79268,40.72807693,-74.00196075
79269,40.72362518,-73.9912262
79270,40.7299614,-73.99137115
79271,40.80102921,-73.96793365
79272,40.7554512,-73.97125244
79273,40.76086426,-73.99056244
79274,40.7990036,-73.96875763
79275,40.7258873,-73.98348999
79276,40.75467682,-73.96885681
79277,40.76570892,-73.91351318
79278,40.75227737,-73.97966003
79279,40.7420578,-74.00405121
79280,40.79087067,-73.95365906
79281,40.76387787,-73.98155212
79282,40.75682831,-73.97184753
79283,40.77747345,-73.95133972
79284,40.76008224,-73.97870636
79285,40.78355408,-73.98032379
79286,40.74399185,-73.99552155
79287,40.69480896,-73.95612335
79288,40.64547348,-73.79148865
79289,40.72612,-73.98947906
79290,40.75616455,-73.96770477
79291,40.79103851,-73.94726563
79292,40.7588768,-73.97895813
79293,40.74787521,-73.98706818
79294,40.75645447,-73.98751068
79295,40.7539711,-73.96920013
79296,40.75260544,-73.97319031
79297,40.78337097,-73.98046875
79298,40.71165085,-74.00624084
79299,40.76108551,-73.98301697
79300,40.7638092,-73.9886322
79301,40.7569313,-73.96707916
79302,40.75565338,-73.97293854
79303,40.74200821,-74.00405121
79304,40.75123978,-73.98272705
79305,40.74346161,-73.98823547
79306,40.79453659,-73.97184753
79307,40.75308228,-73.91061401
79308,40.74996185,-73.88240814
79309,40.76992035,-73.95127106
79310,40.75376892,-73.97952271
79311,40.72127914,-73.99360657
79312,40.74898529,-74.00531769
79313,40.72962189,-74.00085449
79314,40.7283783,-73.9870224
79315,40.72404861,-73.95001984
79316,40.74153137,-74.0049057
79317,40.75807953,-73.97551727
79318,40.72542953,-73.99684906
79319,40.75553894,-73.97527313
79320,40.75905991,-73.98841858
79321,40.721241,-73.99359131
79322,40.7949295,-73.97162628
79323,40.76090622,-73.99817657
79324,40.74113846,-74.00747681
79325,40.69593811,-73.98847198
79326,40.74117661,-74.00143433
79327,40.73055267,-74.00189209
79328,40.70634842,-74.00617981
79329,40.73540878,-73.99419403
79330,40.80412674,-73.96647644
79331,40.72024155,-73.98866272
79332,40.74291611,-73.98423004
79333,40.66444778,-73.61933899
79334,40.7409935,-74.0075531
79335,40.76393127,-73.95439911
79336,40.73557663,-74.00608063
79337,40.72761917,-74.00083923
79338,40.75580978,-73.97692871
79339,40.72954178,-73.98093414
79340,40.7447052,-73.98732758
79341,40.67453384,-73.88719177
79342,40.70454788,-74.0092926
79343,40.73847961,-73.99973297
79344,40.73291016,-73.87088776
79345,40.75907135,-73.98448944
79346,40.76608276,-73.97921753
79347,40.73191071,-73.98382568
79348,40.76573181,-73.98193359
79349,40.76146317,-73.98081207
79350,40.7664566,-73.98261261
79351,40.72169876,-73.9875412
79352,40.74954605,-73.9881134
79353,40.72903061,-73.9937973
79354,40.75513458,-73.9842453
79355,40.75696182,-73.96708679
79356,40.7352829,-74.00093079
79357,40.74547958,-73.9805603
79358,40.80156326,-73.96773529
79359,40.73914719,-74.00288391
79360,40.7388649,-74.00312805
79361,40.76391602,-73.97737122
79362,40.73285675,-74.00315857
79363,40.79507446,-73.97306061
79364,40.78488159,-73.97338104
79365,40.75828934,-73.98900604
79366,40.7052803,-73.95040131
79367,40.72854233,-73.99948883
79368,40.76145554,-73.98062897
79369,40.78576279,-73.97279358
79370,40.73860168,-74.00371552
79371,40.74916458,-73.98599243
79372,40.7849884,-73.97335052
79373,40.7568512,-73.97592926
79374,40.76094818,-73.97991943
79375,40.7300415,-74.00049591
79376,40.73458862,-73.98838806
79377,40.76280975,-73.97464752
79378,40.71723557,-73.99865723
79379,40.74659348,-73.97447968
79380,40.74760818,-73.98300934
79381,40.75722504,-73.98972321
79382,40.71537018,-73.95128632
79383,40.75638199,-73.98664093
79384,40.76416016,-73.97409821
79385,40.75960541,-73.9794693
79386,40.74105072,-74.00537872
79387,40.76173782,-73.97503662
79388,40.77238083,-73.94967651
79389,40.74945068,-73.98664093
79390,40.74285889,-73.99285889
79391,40.70246124,-74.01261139
79392,40.76056671,-73.99002075
79393,40.74148941,-73.98658752
79394,40.76441956,-73.97695923
79395,40.75955963,-73.97332001
79396,40.78243256,-73.9487381
79397,40.74980545,-73.9751358
79398,40.75692749,-73.98410034
79399,40.76303864,-73.96791077
79400,40.79182816,-73.9414444
79401,40.7602005,-73.98188782
79402,40.76076126,-73.99091339
79403,40.72287369,-73.99468231
79404,40.74118805,-74.00733948
79405,40.79310989,-73.97108459
79406,40.76205063,-73.96997833
79407,40.75911331,-73.97442627
79408,40.73416138,-73.98840332
79409,40.77202606,-73.95608521
79410,40.80381012,-73.94844818
79411,40.72183609,-73.99193573
79412,40.7220192,-73.95780945
